case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,evaluate_status,method_notes
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_extra_share.aig,,1,,1605,15,24075,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.2120351791381836
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d13.aig,,1,,1389,18,25002,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.21699857711791992
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d14.aig,,1,,1389,18,25002,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.21732568740844727
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d15.aig,,1,,1389,18,25002,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.2181379795074463
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_extra_share.aig,,1,,1389,18,25002,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.2141280174255371
ex286,ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d13.aig,,1,,1398,19,26562,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.21978402137756348
ex286,ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d14.aig,,1,,1398,19,26562,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.21974754333496094
ex286,ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d15.aig,,1,,1398,19,26562,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.2193467617034912
ex286,ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_extra_share.aig,,1,,1398,19,26562,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.22262167930603027
ex286,ex286_truth_keybdd_bits_0_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_0,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_0_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_0_abc_g_aig.aig,1,1,OK,1393,16,22288,2376,0.219,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_0_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=591:591:591:591:591:591:591:591:591:591:591:591:591:591:591:591; total_group_nodes=9456; anf_bits=; key_bdd_bits=bits=0:nodes=229; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_1_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_1,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_1_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_1_abc_g_aig.aig,1,1,OK,1476,17,25092,2376,0.220,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_1_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=1:nodes=201; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_2_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_2,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_2_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_2_abc_g_aig.aig,1,1,OK,1465,17,24905,2376,0.220,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_2_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=2:nodes=192; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_3_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_3,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_3_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_3_abc_g_aig.aig,1,1,OK,1449,16,23184,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_3_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=3:nodes=194; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_4_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_4,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_4_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_4_abc_g_aig.aig,1,1,OK,1389,18,25002,2376,0.222,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_4_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=578:578:578:578:578:578:578:578:578:578:578:578:578:578:578:578; total_group_nodes=9248; anf_bits=; key_bdd_bits=bits=4:nodes=225; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_5_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_5,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_5_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_5_abc_g_aig.aig,1,1,OK,1369,16,21904,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_5_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=5:nodes=64; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_6_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_6,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_6_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_6_abc_g_aig.aig,1,1,OK,1366,16,21856,2376,0.220,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_6_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=626:626:626:626:626:626:626:626:626:626:626:626:626:626:626:626; total_group_nodes=10016; anf_bits=; key_bdd_bits=bits=6:nodes=64; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_7_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_7,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_7_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_7_abc_g_aig.aig,1,1,OK,1372,15,20580,2376,0.219,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_7_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=7:nodes=64; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_8_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_8,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_8_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_8_abc_g_aig.aig,1,1,OK,1391,16,22256,2376,0.220,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_8_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=586:586:586:586:586:586:586:586:586:586:586:586:586:586:586:586; total_group_nodes=9376; anf_bits=; key_bdd_bits=bits=8:nodes=217; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_9_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_9,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_9_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_9_abc_g_aig.aig,1,1,OK,1443,17,24531,2376,0.222,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_9_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=9:nodes=201; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_10_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_10,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_10_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_10_abc_g_aig.aig,1,1,OK,1434,16,22944,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_10_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=10:nodes=192; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
ex286,ex286_truth_keybdd_bits_11_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,selected_keybdd_bits_11,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/verilog/ex286_truth_keybdd_bits_11_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/aigs/ex286_truth_keybdd_bits_11_abc_g_aig.aig,1,1,OK,1412,15,21180,2376,0.217,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-truth/ex286/logs/ex286_truth_keybdd_bits_11_abc_g_aig.evaluate.py.log,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=global; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=640:640:640:640:640:640:640:640:640:640:640:640:640:640:640:640; total_group_nodes=10240; anf_bits=; key_bdd_bits=bits=11:nodes=194; popcount_repair_bits=; parity_repair_bits=",,,,,,,,,,,,
